abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating,brewery_type,city,country,openbrewdb_id,latitude,longitude,phone,postal_code,state,street,updated_at,website_url
0.038,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-daily-ration/579511/,Three Notch'd Daily Ration,1,2.98,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.105,Three Notch'd Brewing Company,12/24/2016,www.ratebeer.com/beer/three-notch39d-damn-goode/474373/,Three Notch'd Damn Goode,1,2.96,Tripel,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.048,Three Notch'd Brewing Company,7/9/2015,www.ratebeer.com/beer/three-notch39d-dark-american-wheat/346032/,Three Notch'd Dark American Wheat,1,,Wheat Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.057999999999999996,Three Notch'd Brewing Company,9/1/2018,www.ratebeer.com/beer/three-notch39d-dark-dessert-mint-chocolate-milk-stout/654047/,Three Notch'd Dark Dessert Mint Chocolate Milk Stout,0,,Stout,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.055,Three Notch'd Brewing Company,12/26/2017,www.ratebeer.com/beer/three-notch39d-dave39s-golden-ale/579226/,Three Notch'd Dave's Golden Ale,2,3.09,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.064,Three Notch'd Brewing Company,12/20/2017,www.ratebeer.com/beer/three-notch39d-dawn-drapes/577627/,Three Notch'd Dawn Drapes,1,3.0,Flavored - Other,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.05,Three Notch'd Brewing Company,9/12/2017,www.ratebeer.com/beer/three-notch39d-denied-entry/550868/,Three Notch'd Denied Entry,0,,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.068,Three Notch'd Brewing Company,8/3/2016,www.ratebeer.com/beer/three-notch39d-dominion-ipa/439142/,Three Notch'd Dominion IPA,2,3.28,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.084,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-double-hump/579513/,Three Notch'd Double Hump,0,,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.095,Three Notch'd Brewing Company,6/13/2015,www.ratebeer.com/beer/three-notch39d-drake-smokes-10k/340265/,Three Notch'd Drake Smokes 10K,27,3.71,Smoked - Other,88.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.077,Three Notch'd Brewing Company,5/24/2018,www.ratebeer.com/beer/three-notch39d-drip-drop-dipa/621055/,Three Notch'd Drip Drop DIPA,0,,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.07,Three Notch'd Brewing Company,12/26/2017,www.ratebeer.com/beer/three-notch39d-dubbel-miles/579227/,Three Notch'd Dubbel Miles,1,3.11,Dubbel,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.052000000000000005,Three Notch'd Brewing Company,2/24/2014,www.ratebeer.com/beer/three-notch39d-dunkel-weiss/252740/,Three Notch'd Dunkel Weiss,3,2.86,Weissbier - Dunkelweizen,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.059000000000000004,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-early-riser/579556/,Three Notch'd Early Riser,0,,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.055999999999999994,Three Notch'd Brewing Company,1/3/2017,www.ratebeer.com/beer/three-notch39d-east-coast-local/476781/,Three Notch'd East Coast Local,1,,Porter,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.07,Three Notch'd Brewing Company,11/25/2017,www.ratebeer.com/beer/three-notch39d-eat-a-peach/571318/,Three Notch'd Eat a Peach,2,3.16,Sour / Wild Beer,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.071,Three Notch'd Brewing Company,3/23/2017,www.ratebeer.com/beer/three-notch39d-el-dorado/497735/,Three Notch'd El Dorado,1,3.0,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.057,Three Notch'd Brewing Company,12/31/2014,www.ratebeer.com/beer/three-notch39d-elated-coconut/307747/,Three Notch'd Elated Coconut,8,3.4,Porter,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.075,Three Notch'd Brewing Company,2/24/2018,www.ratebeer.com/beer/three-notch39d-elated-coconut-double-barrel/594928/,Three Notch'd Elated Coconut (Double Barrel),3,3.12,Porter,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.067,Three Notch'd Brewing Company,6/30/2016,www.ratebeer.com/beer/three-notch39d-elsa39s-let-it-grow/430345/,Three Notch'd Elsa's Let It Grow,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.053,Three Notch'd Brewing Company,7/9/2015,www.ratebeer.com/beer/three-notch39d-english-summer-ale/346033/,Three Notch'd English Summer Ale,1,,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.06,Three Notch'd Brewing Company,12/24/2016,www.ratebeer.com/beer/three-notch39d-esb-extra-special-brian/474371/,Three Notch'd ESB (Extra Special Brian),1,3.06,Bitter - Premium / Strong / ESB,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.071,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-expose/579557/,Three Notch'd Expose,0,,Belgian Ale - Pale / Golden,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.051,Three Notch'd Brewing Company,8/20/2017,www.ratebeer.com/beer/three-notch39d-extra-mile-blueberry-kolsch/544749/,Three Notch'd Extra Mile Blueberry Kolsch,0,,Kölsch / Kölsch-Style,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.061,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-faison-saison/579546/,Three Notch'd Faison Saison,1,,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.048,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-falstaff39s-folly/579545/,Three Notch'd Falstaff's Folly,1,,Brown Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.068,Three Notch'd Brewing Company,8/8/2015,www.ratebeer.com/beer/three-notch39d-fan-mountain-ipa/352481/,Three Notch'd Fan Mountain IPA,4,3.23,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.078,Three Notch'd Brewing Company,1/30/2015,www.ratebeer.com/beer/three-notch39d-fandom-of-the-hopera/312608/,Three Notch'd Fandom of the Hopera,10,3.29,IIPA - Imperial / Double IPA,18.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.078,Three Notch'd Brewing Company,1/29/2016,www.ratebeer.com/beer/three-notch39d-fernet-about-it/392118/,Three Notch'd Fernet About It,3,3.0,Stout - Imperial,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.065,Three Notch'd Brewing Company,11/10/2016,www.ratebeer.com/beer/three-notch39d-fernet-saison/463101/,Three Notch'd Fernet Saison,1,2.85,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.054000000000000006,Three Notch'd Brewing Company,12/10/2016,www.ratebeer.com/beer/three-notch39d-fields-of-plenty/471209/,Three Notch'd Fields of Plenty,1,,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.053,Three Notch'd Brewing Company,12/30/2018,www.ratebeer.com/beer/three-notch39d-final-cut-english-ale/692142/,Three Notch'd Final Cut English Ale,2,3.12,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.052000000000000005,Three Notch'd Brewing Company,6/19/2017,www.ratebeer.com/beer/three-notch39d-firefly-nights/524007/,Three Notch'd Firefly Nights,3,3.15,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.059000000000000004,Three Notch'd Brewing Company,3/9/2018,www.ratebeer.com/beer/three-notch39d-first-coffee-cream-ale/598611/,Three Notch'd First Coffee Cream Ale,1,3.0,Cream Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.045,Three Notch'd Brewing Company,10/30/2016,www.ratebeer.com/beer/three-notch39d-flat-tire-orange-radler/461028/,Three Notch'd Flat Tire Orange Radler,1,3.04,Radler / Shandy,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,4/25/2016,www.ratebeer.com/beer/three-notch39d-foreign-extra-stout/413758/,Three Notch'd Foreign Extra Stout,1,,Stout - Extra / Foreign,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.051,Three Notch'd Brewing Company,2/16/2017,www.ratebeer.com/beer/three-notch39d-fredd-finale/488087/,Three Notch'd Fredd Finale,0,,Witbier / Belgian White Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.045,Three Notch'd Brewing Company,12/10/2016,www.ratebeer.com/beer/three-notch39d-fresh-fridays/471210/,Three Notch'd Fresh Fridays,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.063,Three Notch'd Brewing Company,1/14/2015,www.ratebeer.com/beer/three-notch39d-g-v/309930/,Three Notch'd G V,1,2.93,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.075,Three Notch'd Brewing Company,5/4/2016,www.ratebeer.com/beer/three-notch39d-g4/416061/,Three Notch'd G4,15,3.49,IPA,78.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.09,Three Notch'd Brewing Company,7/24/2015,www.ratebeer.com/beer/three-notch39d-game-theory/349411/,Three Notch'd Game Theory,6,3.36,Stout - Imperial,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.051,Three Notch'd Brewing Company,5/14/2017,www.ratebeer.com/beer/three-notch39d-ghost-arita/513672/,Three Notch'd Ghost-Arita,1,3.02,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.051,Three Notch'd Brewing Company,11/10/2016,www.ratebeer.com/beer/three-notch39d-ginger-steam-ale/463104/,Three Notch'd Ginger Steam Ale,1,3.04,Red Ale / Intl Amber Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,1/22/2014,www.ratebeer.com/beer/three-notch39d-gingerbread-stout/247961/,Three Notch'd Gingerbread Stout,2,3.06,Stout,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.055,Three Notch'd Brewing Company,3/8/2018,www.ratebeer.com/beer/three-notch39d-golden-ale/598228/,Three Notch'd Golden Ale,0,,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.046,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-golden-horseshoe/579485/,Three Notch'd Golden Horseshoe,1,,Pale Ale - English,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,5/30/2015,www.ratebeer.com/beer/three-notch39d-golden-pony-pale/337255/,Three Notch'd Golden Pony Pale,7,3.33,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.078,Three Notch'd Brewing Company,7/8/2017,www.ratebeer.com/beer/three-notch39d-good-neighbors/530665/,Three Notch'd Good Neighbors,1,3.06,Red Ale / Intl Amber Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.067,Three Notch'd Brewing Company,7/29/2018,www.ratebeer.com/beer/three-notch39d-grady39s-last-stand/642807/,Three Notch'd Grady's Last Stand,0,,Sour / Wild Beer,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.07200000000000001,Three Notch'd Brewing Company,12/23/2014,www.ratebeer.com/beer/three-notch39d-gradyator-doppelbock/306339/,Three Notch'd Gradyator Doppelbock,6,3.47,Bock - Doppelbock,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.079,Three Notch'd Brewing Company,12/30/2018,www.ratebeer.com/beer/three-notch39d-gradyator-doppelbock-bourbon-barrel/692143/,Three Notch'd Gradyator Doppelbock (Bourbon Barrel),2,3.19,Bock - Doppelbock,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.09,Three Notch'd Brewing Company,3/9/2018,www.ratebeer.com/beer/three-notch39d-grapefruit-dipa/598608/,Three Notch'd Grapefruit DIPA,1,3.04,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-grassroots/579559/,Three Notch'd Grassroots,1,3.0,Gose,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-hanks-red-riipa/579487/,Three Notch'd Hanks Red RIIPA,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.08,Three Notch'd Brewing Company,9/19/2013,www.ratebeer.com/beer/three-notch39d-hansel-and-kettle-imperial-oktoberfest/229663/,Three Notch'd Hansel and Kettle Imperial Oktoberfest,14,3.2,Märzen / Oktoberfest Bier,89.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.055,Three Notch'd Brewing Company,9/1/2018,www.ratebeer.com/beer/three-notch39d-hefeweizen/654049/,Three Notch'd Hefeweizen,0,,Weissbier - Hefeweizen,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.057,Three Notch'd Brewing Company,3/23/2017,www.ratebeer.com/beer/three-notch39d-heifetz-bach/497734/,Three Notch'd Heifetz Bach,2,3.07,Kölsch / Kölsch-Style,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.051,Three Notch'd Brewing Company,10/6/2016,www.ratebeer.com/beer/three-notch39d-henry-box/454833/,Three Notch'd Henry Box,2,3.07,Brown Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.061,Three Notch'd Brewing Company,11/15/2014,www.ratebeer.com/beer/three-notch39d-holy-mole/299210/,Three Notch'd Holy Mole,1,,Porter,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.083,Three Notch'd Brewing Company,2/14/2016,www.ratebeer.com/beer/three-notch39d-hop-n39-hobbs/395897/,Three Notch'd Hop n' Hobbs,1,3.13,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,12/8/2016,www.ratebeer.com/beer/three-notch39d-hop-of-the-hops/470757/,Three Notch'd Hop of the Hops,3,3.36,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.052000000000000005,Three Notch'd Brewing Company,2/27/2016,www.ratebeer.com/beer/three-notch39d-hop-saddler/398901/,Three Notch'd Hop Saddler,3,,Wheat Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.048,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-hopportunity/579561/,Three Notch'd Hopportunity,0,,ISA - Session IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.06,Three Notch'd Brewing Company,8/17/2016,www.ratebeer.com/beer/three-notch39d-hops-addition/442484/,Three Notch'd Hops Addition,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.061,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-hub-hopper/579521/,Three Notch'd Hub Hopper,0,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.053,Three Notch'd Brewing Company,1/3/2017,www.ratebeer.com/beer/three-notch39d-hudson-hornet/476792/,Three Notch'd Hudson Hornet,1,,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.07400000000000001,Three Notch'd Brewing Company,7/18/2018,www.ratebeer.com/beer/three-notch39d-humanity39s-end-agave-saison-w-serrano-habanero-peppers/639431/,Three Notch'd Humanity's End Agave Saison w/ Serrano & Habanero Peppers,0,,Saison / Farmhouse / Grisette,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.052000000000000005,Three Notch'd Brewing Company,2/5/2016,www.ratebeer.com/beer/three-notch39d-hunker-down/393502/,Three Notch'd Hunker Down,2,3.11,Porter,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,2/16/2017,www.ratebeer.com/beer/three-notch39d-hutson39s-hope/488076/,Three Notch'd Hutson's Hope,2,3.11,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.053,Three Notch'd Brewing Company,9/1/2013,www.ratebeer.com/beer/three-notch39d-hydraulion-red/227400/,Three Notch'd Hydraulion Red,33,3.21,Red Ale - Irish,89.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.027000000000000003,Three Notch'd Brewing Company,8/11/2015,www.ratebeer.com/beer/three-notch39d-i-want-to-ride-my-pineapple-radler/353406/,Three Notch'd I Want To Ride My Pineapple Radler,2,3.09,Radler / Shandy,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.05,Three Notch'd Brewing Company,10/4/2016,www.ratebeer.com/beer/three-notch39d-i-do-pa/454221/,Three Notch'd I-Do-PA,2,3.23,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.063,Three Notch'd Brewing Company,2/14/2016,www.ratebeer.com/beer/three-notch39d-idaho-7/395877/,Three Notch'd Idaho 7,4,3.31,Pale Ale - American / APA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.08,Three Notch'd Brewing Company,10/14/2014,www.ratebeer.com/beer/three-notch39d-imperial-oats-mcgoats-bourbon-barrel/293184/,Three Notch'd Imperial Oats McGoats (Bourbon Barrel),5,3.44,Stout - Imperial,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.095,Three Notch'd Brewing Company,3/9/2018,www.ratebeer.com/beer/three-notch39d-imperial-red/598612/,Three Notch'd Imperial Red,1,3.11,Red Ale - Imperial,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-inky-shadows/579464/,Three Notch'd Inky Shadows,0,,IIPA - Imperial / Double IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.048,Three Notch'd Brewing Company,4/15/2018,www.ratebeer.com/beer/three-notch39d-it-gose-boys/609760/,"Three Notch'd It Gose, Boys!",0,,Gose,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.052000000000000005,Three Notch'd Brewing Company,12/26/2017,www.ratebeer.com/beer/three-notch39d-ix-lemongrass-rye/579222/,Three Notch'd Ix Lemongrass Rye,1,3.09,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.055,Three Notch'd Brewing Company,9/27/2013,www.ratebeer.com/beer/three-notch39d-jack39s-java-espresso-stout/230773/,Three Notch'd Jack's Java Espresso Stout,28,3.5,Stout - Milk / Sweet,78.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.061,Three Notch'd Brewing Company,9/22/2014,www.ratebeer.com/beer/three-notch39d-jarrylo-ipa/289079/,Three Notch'd Jarrylo IPA,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.05,Three Notch'd Brewing Company,5/9/2015,www.ratebeer.com/beer/three-notch39d-jazzfest/332383/,Three Notch'd Jazzfest,6,3.14,Red Ale / Intl Amber Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.075,Three Notch'd Brewing Company,5/25/2017,www.ratebeer.com/beer/three-notch39d-juicy-j/516902/,Three Notch'd Juicy J,1,,IPA,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.057,Three Notch'd Brewing Company,9/1/2018,www.ratebeer.com/beer/three-notch39d-key-ingredient-blonde-ale-w-lime/654051/,Three Notch'd Key Ingredient Blonde Ale w/ Lime,0,,Blonde Ale / Golden Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.1,Three Notch'd Brewing Company,2/9/2017,www.ratebeer.com/beer/three-notch39d-kgb/485990/,Three Notch'd KGB,2,3.3,Stout - Imperial,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
0.087,Three Notch'd Brewing Company,10/25/2013,www.ratebeer.com/beer/three-notch39d-killer-angel/234981/,Three Notch'd Killer Angel,17,3.44,IIPA - Imperial / Double IPA,39.0,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
,Three Notch'd Brewing Company,12/27/2017,www.ratebeer.com/beer/three-notch39d-last-call/579544/,Three Notch'd Last Call,1,2.96,Brown Ale,,micro,Charlottesville,United States,7295,38.0261159,-78.4820248,,22902-5794,Virginia,520 2nd St SE,2018-08-24T16:31:18.943Z,
