,name,link
8821,Triple Crossing 2nd Anniversary Saison Brett (Brett Blend),www.ratebeer.com/beer/triple-crossing-2nd-anniversary-saison-brett-brett-blend/415358/
8830,Triple Crossing All Neon Like,www.ratebeer.com/beer/triple-crossing-all-neon-like/535935/
8831,Triple Crossing All Neon Like,www.ratebeer.com/beer/triple-crossing-all-neon-like/535935/
8842,Triple Crossing Black Dolphin,www.ratebeer.com/beer/triple-crossing-black-dolphin/378969/
8843,Triple Crossing Black Dolphin,www.ratebeer.com/beer/triple-crossing-black-dolphin/378969/
8844,Triple Crossing Blank Shore,www.ratebeer.com/beer/triple-crossing-blank-shore/643182/
8845,Triple Crossing Blank Shore,www.ratebeer.com/beer/triple-crossing-blank-shore/643182/
8848,Triple Crossing Citra Triangles,www.ratebeer.com/beer/triple-crossing-citra-triangles/585747/
8849,Triple Crossing Citra Triangles,www.ratebeer.com/beer/triple-crossing-citra-triangles/585747/
8850,Triple Crossing Clever Girl,www.ratebeer.com/beer/triple-crossing-clever-girl/324691/
8851,Triple Crossing Clever Girl,www.ratebeer.com/beer/triple-crossing-clever-girl/324691/
8862,Triple Crossing Demon Days,www.ratebeer.com/beer/triple-crossing-demon-days/272114/
8863,Triple Crossing Demon Days,www.ratebeer.com/beer/triple-crossing-demon-days/272114/
8868,Triple Crossing Division Order,www.ratebeer.com/beer/triple-crossing-division-order/554819/
8869,Triple Crossing Division Order,www.ratebeer.com/beer/triple-crossing-division-order/554819/
8870,Triple Crossing Double Falcon Smash,www.ratebeer.com/beer/triple-crossing-double-falcon-smash/348193/
8871,Triple Crossing Double Falcon Smash,www.ratebeer.com/beer/triple-crossing-double-falcon-smash/348193/
8876,Triple Crossing Element 79,www.ratebeer.com/beer/triple-crossing-element-79/260457/
8877,Triple Crossing Element 79,www.ratebeer.com/beer/triple-crossing-element-79/260457/
8878,Triple Crossing Falcon Heavy,www.ratebeer.com/beer/triple-crossing-falcon-heavy/603383/
8879,Triple Crossing Falcon Heavy,www.ratebeer.com/beer/triple-crossing-falcon-heavy/603383/
8880,Triple Crossing Falcon Smash,www.ratebeer.com/beer/triple-crossing-falcon-smash/260458/
8881,Triple Crossing Falcon Smash,www.ratebeer.com/beer/triple-crossing-falcon-smash/260458/
8908,Triple Crossing Green Dreams (Citra and Columbus),www.ratebeer.com/beer/triple-crossing-green-dreams-citra-and-columbus/485060/
8909,Triple Crossing Green Dreams (Citra and Columbus),www.ratebeer.com/beer/triple-crossing-green-dreams-citra-and-columbus/485060/
8934,Triple Crossing Interstellar Burst,www.ratebeer.com/beer/triple-crossing-interstellar-burst/539699/
8935,Triple Crossing Interstellar Burst,www.ratebeer.com/beer/triple-crossing-interstellar-burst/539699/
8958,Triple Crossing Liquid Symphony,www.ratebeer.com/beer/triple-crossing-liquid-symphony/632810/
8959,Triple Crossing Liquid Symphony,www.ratebeer.com/beer/triple-crossing-liquid-symphony/632810/
8960,Triple Crossing Lockout Series: Ascension,www.ratebeer.com/beer/triple-crossing-lockout-series-ascension/478044/
8961,Triple Crossing Lockout Series: Ascension,www.ratebeer.com/beer/triple-crossing-lockout-series-ascension/478044/
8962,Triple Crossing Lockout Series: Battle Creek,www.ratebeer.com/beer/triple-crossing-lockout-series-battle-creek/430355/
8963,Triple Crossing Lockout Series: Battle Creek,www.ratebeer.com/beer/triple-crossing-lockout-series-battle-creek/430355/
8968,Triple Crossing Lockout Series: Ivory Tower,www.ratebeer.com/beer/triple-crossing-lockout-series-ivory-tower/539697/
8969,Triple Crossing Lockout Series: Ivory Tower,www.ratebeer.com/beer/triple-crossing-lockout-series-ivory-tower/539697/
8972,Triple Crossing Lockout Series: Valhalla,www.ratebeer.com/beer/triple-crossing-lockout-series-valhalla/466837/
8973,Triple Crossing Lockout Series: Valhalla,www.ratebeer.com/beer/triple-crossing-lockout-series-valhalla/466837/
8980,Triple Crossing Mosaic Triangles,www.ratebeer.com/beer/triple-crossing-mosaic-triangles/638737/
8981,Triple Crossing Mosaic Triangles,www.ratebeer.com/beer/triple-crossing-mosaic-triangles/638737/
8982,Triple Crossing Nectar and Knife,www.ratebeer.com/beer/triple-crossing-nectar-and-knife/411773/
8983,Triple Crossing Nectar and Knife,www.ratebeer.com/beer/triple-crossing-nectar-and-knife/411773/
9006,Triple Crossing Paranoid ALEdroid,www.ratebeer.com/beer/triple-crossing-paranoid-aledroid/384792/
9007,Triple Crossing Paranoid ALEdroid,www.ratebeer.com/beer/triple-crossing-paranoid-aledroid/384792/
9068,Triple Crossing Surprise Valley,www.ratebeer.com/beer/triple-crossing-surprise-valley/494922/
9069,Triple Crossing Surprise Valley,www.ratebeer.com/beer/triple-crossing-surprise-valley/494922/
9078,Triple Crossing The Proposition,www.ratebeer.com/beer/triple-crossing-the-proposition/321431/
9079,Triple Crossing The Proposition,www.ratebeer.com/beer/triple-crossing-the-proposition/321431/
9088,Triple Crossing Waxing Poetic,www.ratebeer.com/beer/triple-crossing-waxing-poetic/446667/
9089,Triple Crossing Waxing Poetic,www.ratebeer.com/beer/triple-crossing-waxing-poetic/446667/
9116,Triple Crossing Waxing Poetic - Passionfruit,www.ratebeer.com/beer/triple-crossing-waxing-poetic-passionfruit/594562/
9117,Triple Crossing Waxing Poetic - Passionfruit,www.ratebeer.com/beer/triple-crossing-waxing-poetic-passionfruit/594562/
9206,Wasserhund German Shepeweizen,www.ratebeer.com/beer/wasserhund-german-shepeweizen/353152/
9365,Young Veterans / Back Bay Duck and Cover,www.ratebeer.com/beer/young-veterans-back-bay-duck-and-cover/274822/
9375,Young Veterans Big Red Rye,www.ratebeer.com/beer/young-veterans-big-red-rye/242999/
9384,Young Veterans G.I. Pilsner,www.ratebeer.com/beer/young-veterans-gi-pilsner/375176/
9385,Young Veterans Goat Locker,www.ratebeer.com/beer/young-veterans-goat-locker/325059/
9389,Young Veterans Jet Noise,www.ratebeer.com/beer/young-veterans-jet-noise/228097/
9390,Young Veterans Jody Beer,www.ratebeer.com/beer/young-veterans-jody-beer/406308/
9394,Young Veterans New Recruit,www.ratebeer.com/beer/young-veterans-new-recruit/231018/
9395,Young Veterans Night Vision,www.ratebeer.com/beer/young-veterans-night-vision/228100/
9400,Young Veterans Pineapple Grenade,www.ratebeer.com/beer/young-veterans-pineapple-grenade/228104/
9401,Young Veterans Pride,www.ratebeer.com/beer/young-veterans-pride/381634/
9403,Young Veterans Semper FI.P.A.,www.ratebeer.com/beer/young-veterans-semper-fipa/228102/
9419,Atlas Brew Works Anniversary Ale,www.ratebeer.com/beer/atlas-brew-works-anniversary-ale/286127/
9424,Atlas Brew Works Blood Orange Gose,www.ratebeer.com/beer/atlas-brew-works-blood-orange-gose/545926/
9426,Atlas Brew Works Coffee Common (Compass),www.ratebeer.com/beer/atlas-brew-works-coffee-common-compass/517608/
9430,Atlas Brew Works Dance of Days,www.ratebeer.com/beer/atlas-brew-works-dance-of-days/437568/
9431,Atlas Brew Works District Common,www.ratebeer.com/beer/atlas-brew-works-district-common/227437/
9439,Atlas Brew Works Home Rule ( - 2017),www.ratebeer.com/beer/atlas-brew-works-home-rule-2017/254867/
9446,Atlas Brew Works La Saison Des Fetes,www.ratebeer.com/beer/atlas-brew-works-la-saison-des-fetes/236778/
9449,Atlas Brew Works NSFW,www.ratebeer.com/beer/atlas-brew-works-nsfw/228293/
9450,Atlas Brew Works Ponzi,www.ratebeer.com/beer/atlas-brew-works-ponzi/353033/
9457,Atlas Brew Works Rowdy,www.ratebeer.com/beer/atlas-brew-works-rowdy/227436/
9460,Atlas Brew Works Should I Stay or Should I Gose,www.ratebeer.com/beer/atlas-brew-works-should-i-stay-or-should-i-gose/437565/
9461,Atlas Brew Works Silent Neighbor,www.ratebeer.com/beer/atlas-brew-works-silent-neighbor/447224/
9464,Atlas Brew Works The 1500 South Cap Lager,www.ratebeer.com/beer/atlas-brew-works-the-1500-south-cap-lager/262324/
9467,Atlas Brew Works Town and Country,www.ratebeer.com/beer/atlas-brew-works-town-and-country/286712/
9473,Bluejacket / Ben Middlemiss Space Cadet,www.ratebeer.com/beer/bluejacket-ben-middlemiss-space-cadet/350525/
9474,Bluejacket / Brooklyn / New Belgium Rheinard de Vos,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-rheinard-de-vos/265728/
9475,Bluejacket / Brooklyn / New Belgium Twee Horsen,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-twee-horsen/265724/
9476,Bluejacket / Brooklyn / New Belgium Wild Horse Running Porter,www.ratebeer.com/beer/bluejacket-brooklyn-new-belgium-wild-horse-running-porter/265727/
9477,Bluejacket / Brouwerij Het Nest 52 Pick Up,www.ratebeer.com/beer/bluejacket-brouwerij-het-nest-52-pick-up/297566/
9478,Bluejacket / Cloudwater Twilights,www.ratebeer.com/beer/bluejacket-cloudwater-twilights/449126/
9479,Bluejacket / Country Boy Man o' War,www.ratebeer.com/beer/bluejacket-country-boy-man-o39-war/423208/
9481,Bluejacket / Freigeist Bitterschön,www.ratebeer.com/beer/bluejacket-freigeist-bitterschon/234803/
9482,Bluejacket / Freigeist Lagerfarm,www.ratebeer.com/beer/bluejacket-freigeist-lagerfarm/386937/
9483,Bluejacket / Funky Buddha Bama Breeze,www.ratebeer.com/beer/bluejacket-funky-buddha-bama-breeze/297869/
9484,Bluejacket / Great Raft Disaster Proof,www.ratebeer.com/beer/bluejacket-great-raft-disaster-proof/265148/
9486,Bluejacket / Great Raft Nobody's Darling,www.ratebeer.com/beer/bluejacket-great-raft-nobody39s-darling/265290/
9490,Bluejacket / Haw River / Starpoint Brah'klava,www.ratebeer.com/beer/bluejacket-haw-river-starpoint-brah39klava/397096/
9491,Bluejacket / Intangible Ales Gene Turns 10k,www.ratebeer.com/beer/bluejacket-intangible-ales-gene-turns-10k/282579/
9492,Bluejacket / Intangible Ales Travlr's 11k,www.ratebeer.com/beer/bluejacket-intangible-ales-travlr39s-11k/282637/
9493,Bluejacket / Intangible Ales Travlr's 12k,www.ratebeer.com/beer/bluejacket-intangible-ales-travlr39s-12k/282638/
9494,Bluejacket / Maine Beer The Duel,www.ratebeer.com/beer/bluejacket-maine-beer-the-duel/235620/
9495,Bluejacket / Moor Fields of Friendly Strife,www.ratebeer.com/beer/bluejacket-moor-fields-of-friendly-strife/359408/
9496,Bluejacket / Moor Fields of Friendly Strife: Apricots,www.ratebeer.com/beer/bluejacket-moor-fields-of-friendly-strife-apricots/371376/
9497,Bluejacket / Nøgne Ø Gauntlet,www.ratebeer.com/beer/bluejacket-nogne-o-gauntlet/267215/
9500,Bluejacket / Otter Creek Dominant Wavelength,www.ratebeer.com/beer/bluejacket-otter-creek-dominant-wavelength/461723/
9501,Bluejacket / Oxbow Wolfstur,www.ratebeer.com/beer/bluejacket-oxbow-wolfstur/323820/
9505,Bluejacket / Stillwater Pyro,www.ratebeer.com/beer/bluejacket-stillwater-pyro/263325/
9507,Bluejacket / Struise Trouble,www.ratebeer.com/beer/bluejacket-struise-trouble/234815/
9508,Bluejacket / Terrapin Bretta World Peach,www.ratebeer.com/beer/bluejacket-terrapin-bretta-world-peach/285230/
9510,Bluejacket / Victory Brett Mason,www.ratebeer.com/beer/bluejacket-victory-brett-mason/401986/
9512,Bluejacket 1812 Project Blend: Porter,www.ratebeer.com/beer/bluejacket-1812-project-blend-porter/314746/
9513,Bluejacket 9 Pound Hammer (2013-2017),www.ratebeer.com/beer/bluejacket-9-pound-hammer-2013-2017/243112/
9514,Bluejacket A Little Golden Gem,www.ratebeer.com/beer/bluejacket-a-little-golden-gem/314745/
9516,Bluejacket Anacostia Delta,www.ratebeer.com/beer/bluejacket-anacostia-delta/368282/
9520,Bluejacket Appleton Estate Barrel-Aged Cashmere,www.ratebeer.com/beer/bluejacket-appleton-estate-barrel-aged-cashmere/295224/
9523,Bluejacket Bear Mountain,www.ratebeer.com/beer/bluejacket-bear-mountain/374520/
9526,Bluejacket Bird of Prey IPA,www.ratebeer.com/beer/bluejacket-bird-of-prey-ipa/234021/
9527,Bluejacket Black Eye,www.ratebeer.com/beer/bluejacket-black-eye/243111/
9529,Bluejacket Blue Monday,www.ratebeer.com/beer/bluejacket-blue-monday/380142/
9530,Bluejacket Blue Note,www.ratebeer.com/beer/bluejacket-blue-note/443502/
9532,Bluejacket Blue Velvet,www.ratebeer.com/beer/bluejacket-blue-velvet/353976/
9533,Bluejacket Bone Machine,www.ratebeer.com/beer/bluejacket-bone-machine/460911/
9534,Bluejacket Broken Chairs,www.ratebeer.com/beer/bluejacket-broken-chairs/404908/
9535,Bluejacket Bully Pulpit,www.ratebeer.com/beer/bluejacket-bully-pulpit/252931/
9537,Bluejacket Burning Bush (Bourbon Barrel),www.ratebeer.com/beer/bluejacket-burning-bush-bourbon-barrel/264965/
9539,Bluejacket Cashmere,www.ratebeer.com/beer/bluejacket-cashmere/241157/
9541,Bluejacket Cherry Trouble (Red Wine Barrel),www.ratebeer.com/beer/bluejacket-cherry-trouble-red-wine-barrel/317585/
9543,Bluejacket Clamor,www.ratebeer.com/beer/bluejacket-clamor/311430/
9544,Bluejacket Clockwork,www.ratebeer.com/beer/bluejacket-clockwork/252778/
9545,Bluejacket Clown Car,www.ratebeer.com/beer/bluejacket-clown-car/306739/
9546,Bluejacket Coaltown,www.ratebeer.com/beer/bluejacket-coaltown/374525/
9551,Bluejacket Cool Jerk,www.ratebeer.com/beer/bluejacket-cool-jerk/263578/
9553,Bluejacket Cut & Dry,www.ratebeer.com/beer/bluejacket-cut-dry/235617/
9556,Bluejacket Decoy,www.ratebeer.com/beer/bluejacket-decoy/315762/
9558,Bluejacket Dime-Store Alchemy,www.ratebeer.com/beer/bluejacket-dime-store-alchemy/637834/
9564,Bluejacket Double Date,www.ratebeer.com/beer/bluejacket-double-date/254844/
9568,Bluejacket Duchamp,www.ratebeer.com/beer/bluejacket-duchamp/271937/
9570,Bluejacket East of Eden,www.ratebeer.com/beer/bluejacket-east-of-eden/246386/
9573,Bluejacket Essex,www.ratebeer.com/beer/bluejacket-essex/404228/
9575,Bluejacket Everyday People,www.ratebeer.com/beer/bluejacket-everyday-people/539631/
9577,Bluejacket Ex Lion Tamer,www.ratebeer.com/beer/bluejacket-ex-lion-tamer/449125/
9578,Bluejacket Figure 8,www.ratebeer.com/beer/bluejacket-figure-8/234808/
9579,Bluejacket Figure 8 (Bourbon Soaked Oak Chips),www.ratebeer.com/beer/bluejacket-figure-8-bourbon-soaked-oak-chips/246308/
9581,Bluejacket For the Company,www.ratebeer.com/beer/bluejacket-for-the-company/553565/
9582,Bluejacket Forbidden Planet,www.ratebeer.com/beer/bluejacket-forbidden-planet/234802/
9583,Bluejacket Formosa,www.ratebeer.com/beer/bluejacket-formosa/366796/
9584,Bluejacket Freak Scene,www.ratebeer.com/beer/bluejacket-freak-scene/646868/
9586,Bluejacket Full Bloom,www.ratebeer.com/beer/bluejacket-full-bloom/263320/
9588,Bluejacket Full Fathom Five,www.ratebeer.com/beer/bluejacket-full-fathom-five/488515/
9589,Bluejacket Further,www.ratebeer.com/beer/bluejacket-further/330268/
9590,Bluejacket Gander,www.ratebeer.com/beer/bluejacket-gander/281064/
9593,Bluejacket Goldfinch,www.ratebeer.com/beer/bluejacket-goldfinch/319233/
9595,Bluejacket Grendel,www.ratebeer.com/beer/bluejacket-grendel/305321/
9597,Bluejacket Ground Swell,www.ratebeer.com/beer/bluejacket-ground-swell/443497/
9601,Bluejacket Haywire,www.ratebeer.com/beer/bluejacket-haywire/282414/
9603,Bluejacket Heavy Meadow,www.ratebeer.com/beer/bluejacket-heavy-meadow/263324/
9604,Bluejacket High Society,www.ratebeer.com/beer/bluejacket-high-society/241379/
9605,Bluejacket High Society (Bourbon Barrel),www.ratebeer.com/beer/bluejacket-high-society-bourbon-barrel/283190/
9606,Bluejacket High Society (Grgich Hills Chardonnay Barrel),www.ratebeer.com/beer/bluejacket-high-society-grgich-hills-chardonnay-barrel/294124/
9613,Bluejacket Inkwell,www.ratebeer.com/beer/bluejacket-inkwell/263322/
9615,Bluejacket James & The Giant,www.ratebeer.com/beer/bluejacket-james-the-giant/234813/
9618,Bluejacket Jezebel,www.ratebeer.com/beer/bluejacket-jezebel/267224/
9620,Bluejacket Judge Ruby,www.ratebeer.com/beer/bluejacket-judge-ruby/348182/
9621,Bluejacket Junebug,www.ratebeer.com/beer/bluejacket-junebug/269473/
9624,Bluejacket Kelsey & Greg's Wedding Ale,www.ratebeer.com/beer/bluejacket-kelsey-greg39s-wedding-ale/359906/
9628,Bluejacket Late Night Thriller,www.ratebeer.com/beer/bluejacket-late-night-thriller/617285/
9637,Bluejacket Lost in Space,www.ratebeer.com/beer/bluejacket-lost-in-space/283401/
9638,Bluejacket Lost Weekend,www.ratebeer.com/beer/bluejacket-lost-weekend/240421/
9640,Bluejacket Lost Weekend: Citra,www.ratebeer.com/beer/bluejacket-lost-weekend-citra/495410/
9642,Bluejacket Lotus-Eaters,www.ratebeer.com/beer/bluejacket-lotus-eaters/392202/
9643,Bluejacket Love Cats,www.ratebeer.com/beer/bluejacket-love-cats/614694/
9644,Bluejacket Lux,www.ratebeer.com/beer/bluejacket-lux/282412/
9651,Bluejacket Mexican Radio,www.ratebeer.com/beer/bluejacket-mexican-radio/241721/
9653,Bluejacket Mexican Radio (Coconut),www.ratebeer.com/beer/bluejacket-mexican-radio-coconut/386941/
9656,Bluejacket Mexican Radio (Whiskey Barrel Aged),www.ratebeer.com/beer/bluejacket-mexican-radio-whiskey-barrel-aged/330049/
9659,Bluejacket Moby Grape,www.ratebeer.com/beer/bluejacket-moby-grape/267225/
9663,Bluejacket Mothra,www.ratebeer.com/beer/bluejacket-mothra/312854/
9667,Bluejacket Murmur,www.ratebeer.com/beer/bluejacket-murmur/332068/
9670,Bluejacket New Zealot,www.ratebeer.com/beer/bluejacket-new-zealot/235602/
9683,Bluejacket P.X. Sherry Barrel-Aged High Society 2016,www.ratebeer.com/beer/bluejacket-px-sherry-barrel-aged-high-society-2016/417159/
9684,Bluejacket Paramour,www.ratebeer.com/beer/bluejacket-paramour/278178/
9688,Bluejacket Pattern Skies,www.ratebeer.com/beer/bluejacket-pattern-skies/560490/
9689,Bluejacket People are People,www.ratebeer.com/beer/bluejacket-people-are-people/480380/
9692,Bluejacket Picture Book,www.ratebeer.com/beer/bluejacket-picture-book/392207/
9695,Bluejacket Prog Rock,www.ratebeer.com/beer/bluejacket-prog-rock/374989/
9698,Bluejacket Ragged Sailor,www.ratebeer.com/beer/bluejacket-ragged-sailor/297871/
9702,Bluejacket Reverie,www.ratebeer.com/beer/bluejacket-reverie/255873/
9703,Bluejacket Right Hand Man,www.ratebeer.com/beer/bluejacket-right-hand-man/235596/
9704,Bluejacket Roman Candle,www.ratebeer.com/beer/bluejacket-roman-candle/332071/
9705,Bluejacket Root Doctor,www.ratebeer.com/beer/bluejacket-root-doctor/281066/
9708,Bluejacket Roughneck,www.ratebeer.com/beer/bluejacket-roughneck/321663/
9709,Bluejacket Rude Mechanical,www.ratebeer.com/beer/bluejacket-rude-mechanical/400202/
9713,Bluejacket Scarecrow,www.ratebeer.com/beer/bluejacket-scarecrow/234025/
9714,Bluejacket Seersucker,www.ratebeer.com/beer/bluejacket-seersucker/235518/
9716,Bluejacket Shaking Through,www.ratebeer.com/beer/bluejacket-shaking-through/486063/
9717,Bluejacket Sidewalk Saison,www.ratebeer.com/beer/bluejacket-sidewalk-saison/181145/
9718,Bluejacket Siren Song,www.ratebeer.com/beer/bluejacket-siren-song/251267/
9721,Bluejacket Slingshot,www.ratebeer.com/beer/bluejacket-slingshot/306738/
9722,Bluejacket Snallygaster 2014,www.ratebeer.com/beer/bluejacket-snallygaster-2014/282972/
9725,Bluejacket Snallygaster 2014 (Barrel-Aged w/ Husk Cherries),www.ratebeer.com/beer/bluejacket-snallygaster-2014-barrel-aged-w-husk-cherries/285490/
9726,Bluejacket Soul Line,www.ratebeer.com/beer/bluejacket-soul-line/294129/
9730,Bluejacket Spectre,www.ratebeer.com/beer/bluejacket-spectre/281213/
9731,Bluejacket Spiff,www.ratebeer.com/beer/bluejacket-spiff/327634/
9732,Bluejacket Spruce,www.ratebeer.com/beer/bluejacket-spruce/297510/
9736,Bluejacket Still Life,www.ratebeer.com/beer/bluejacket-still-life/381236/
9738,Bluejacket Sub Rosa,www.ratebeer.com/beer/bluejacket-sub-rosa/349511/
9741,Bluejacket Swallowtail,www.ratebeer.com/beer/bluejacket-swallowtail/306815/
9742,Bluejacket Sweet Science,www.ratebeer.com/beer/bluejacket-sweet-science/255872/
9743,Bluejacket Swirl,www.ratebeer.com/beer/bluejacket-swirl/320390/
9745,Bluejacket Tadpole,www.ratebeer.com/beer/bluejacket-tadpole/327633/
9746,Bluejacket The Arsonist,www.ratebeer.com/beer/bluejacket-the-arsonist/249283/
9748,Bluejacket The Betty,www.ratebeer.com/beer/bluejacket-the-betty/246959/
9751,Bluejacket The Boxer,www.ratebeer.com/beer/bluejacket-the-boxer/316514/
9752,Bluejacket The Butcher,www.ratebeer.com/beer/bluejacket-the-butcher/235622/
9753,Bluejacket The Cave & The Light,www.ratebeer.com/beer/bluejacket-the-cave-the-light/281214/
9755,Bluejacket The Chimmer,www.ratebeer.com/beer/bluejacket-the-chimmer/383836/
9756,Bluejacket The Dalmatian,www.ratebeer.com/beer/bluejacket-the-dalmatian/247867/
9758,Bluejacket The Darling Buds: Cascade,www.ratebeer.com/beer/bluejacket-the-darling-buds-cascade/284344/
9759,Bluejacket The Darling Buds: Citra,www.ratebeer.com/beer/bluejacket-the-darling-buds-citra/294114/
9760,Bluejacket The Darling Buds: Equinox,www.ratebeer.com/beer/bluejacket-the-darling-buds-equinox/294307/
9761,Bluejacket The Darling Buds: Mosaic,www.ratebeer.com/beer/bluejacket-the-darling-buds-mosaic/294121/
9762,Bluejacket The Expat,www.ratebeer.com/beer/bluejacket-the-expat/240089/
9763,Bluejacket The Fix,www.ratebeer.com/beer/bluejacket-the-fix/244935/
9765,Bluejacket The Imposter,www.ratebeer.com/beer/bluejacket-the-imposter/234806/
9766,Bluejacket The Ingénue,www.ratebeer.com/beer/bluejacket-the-ingenue/234814/
9767,Bluejacket The Jam,www.ratebeer.com/beer/bluejacket-the-jam/272634/
9768,Bluejacket The Killing Moon,www.ratebeer.com/beer/bluejacket-the-killing-moon/397680/
9770,Bluejacket The Macaroon,www.ratebeer.com/beer/bluejacket-the-macaroon/294133/
9771,Bluejacket The New Black,www.ratebeer.com/beer/bluejacket-the-new-black/276491/
9774,Bluejacket The Pacifist,www.ratebeer.com/beer/bluejacket-the-pacifist/326503/
9775,Bluejacket The Palace at 4am,www.ratebeer.com/beer/bluejacket-the-palace-at-4am/511952/
9776,Bluejacket The Panther,www.ratebeer.com/beer/bluejacket-the-panther/234022/
9778,Bluejacket The Redhead,www.ratebeer.com/beer/bluejacket-the-redhead/240787/
9779,Bluejacket The Stowaway,www.ratebeer.com/beer/bluejacket-the-stowaway/234024/
9781,Bluejacket The Stroppy,www.ratebeer.com/beer/bluejacket-the-stroppy/235619/
9782,Bluejacket The Suitcase,www.ratebeer.com/beer/bluejacket-the-suitcase/338003/
9784,Bluejacket The Twit,www.ratebeer.com/beer/bluejacket-the-twit/257516/
9785,Bluejacket The Wake,www.ratebeer.com/beer/bluejacket-the-wake/234811/
9790,Bluejacket Tinderbox,www.ratebeer.com/beer/bluejacket-tinderbox/281063/
9792,Bluejacket Tooth & Nail,www.ratebeer.com/beer/bluejacket-tooth-nail/234807/
9793,Bluejacket Toucan,www.ratebeer.com/beer/bluejacket-toucan/336384/
9794,Bluejacket Transistor,www.ratebeer.com/beer/bluejacket-transistor/470045/
9795,Bluejacket Triple Smoke Barrel Aged The Wake,www.ratebeer.com/beer/bluejacket-triple-smoke-barrel-aged-the-wake/342512/
9797,Bluejacket Turning Road,www.ratebeer.com/beer/bluejacket-turning-road/498067/
9801,Bluejacket Valley Below,www.ratebeer.com/beer/bluejacket-valley-below/311422/
9802,Bluejacket Velour,www.ratebeer.com/beer/bluejacket-velour/315763/
9804,Bluejacket Vignette,www.ratebeer.com/beer/bluejacket-vignette/285508/
9805,Bluejacket Wallflower,www.ratebeer.com/beer/bluejacket-wallflower/330269/
9806,Bluejacket Wary Fiend,www.ratebeer.com/beer/bluejacket-wary-fiend/397681/
9808,Bluejacket What We Talk About When We Talk About Love,www.ratebeer.com/beer/bluejacket-what-we-talk-about-when-we-talk-about-love/295216/
9812,Bluejacket Whiskey Barrel-Aged Double Mexican Radio,www.ratebeer.com/beer/bluejacket-whiskey-barrel-aged-double-mexican-radio/339021/
9813,Bluejacket White Album,www.ratebeer.com/beer/bluejacket-white-album/240422/
9814,Bluejacket Willow,www.ratebeer.com/beer/bluejacket-willow/267227/
9816,Bluejacket Yardbird,www.ratebeer.com/beer/bluejacket-yardbird/599621/
9818,Bluejacket Zouave,www.ratebeer.com/beer/bluejacket-zouave/246254/
9820,DC Brau / Austin Beerworks Celestial Garden,www.ratebeer.com/beer/dc-brau-austin-beerworks-celestial-garden/410911/
9821,DC Brau / Baxter Daughters of Poseidon,www.ratebeer.com/beer/dc-brau-baxter-daughters-of-poseidon/264950/
9822,DC Brau / Bluejacket Embers of the Deceased,www.ratebeer.com/beer/dc-brau-bluejacket-embers-of-the-deceased/182850/
9826,DC Brau / Cigar City The Wise and The Lovely,www.ratebeer.com/beer/dc-brau-cigar-city-the-wise-and-the-lovely/410914/
9829,DC Brau / DC United The Tradition,www.ratebeer.com/beer/dc-brau-dc-united-the-tradition/216270/
9830,DC Brau / Epic Fermentation Without Representation,www.ratebeer.com/beer/dc-brau-epic-fermentation-without-representation/158277/
9832,DC Brau / Hop Union / Briess Colliding Hemispheres,www.ratebeer.com/beer/dc-brau-hop-union-briess-colliding-hemispheres/203596/
9835,DC Brau / Oliver's Burial at Sea,www.ratebeer.com/beer/dc-brau-oliver39s-burial-at-sea/168008/
9836,DC Brau / Oskar Blues Smells Like Freedom,www.ratebeer.com/beer/dc-brau-oskar-blues-smells-like-freedom/320480/
9837,DC Brau / Perennial Pink Pallet Jack,www.ratebeer.com/beer/dc-brau-perennial-pink-pallet-jack/410910/
9838,DC Brau / Pietasters Model Citizen,www.ratebeer.com/beer/dc-brau-pietasters-model-citizen/241341/
9839,DC Brau / Port City Zehn von Zehn,www.ratebeer.com/beer/dc-brau-port-city-zehn-von-zehn/410908/
9840,DC Brau / Right Proper Bête Noire,www.ratebeer.com/beer/dc-brau-right-proper-bete-noire/237908/
9841,DC Brau / SKA / Pietasters Taster's Choice,www.ratebeer.com/beer/dc-brau-ska-pietasters-taster39s-choice/205070/
9842,DC Brau / Stillwater Exquisite Corpse,www.ratebeer.com/beer/dc-brau-stillwater-exquisite-corpse/224653/
9844,DC Brau / Stillwater Middle-Name: Danger,www.ratebeer.com/beer/dc-brau-stillwater-middle-name-danger/182930/
9845,DC Brau / Stillwater NATAS,www.ratebeer.com/beer/dc-brau-stillwater-natas/159274/
9847,DC Brau / Sun King Ripa The Dipa,www.ratebeer.com/beer/dc-brau-sun-king-ripa-the-dipa/410913/
9849,DC Brau / Union Craft Yonder Cities,www.ratebeer.com/beer/dc-brau-union-craft-yonder-cities/205069/
9855,DC Brau Alpha Domina Mellis,www.ratebeer.com/beer/dc-brau-alpha-domina-mellis/233588/
9857,DC Brau Alpha Domina Mellis III,www.ratebeer.com/beer/dc-brau-alpha-domina-mellis-iii/382145/
9860,DC Brau Atlas Fest Bier,www.ratebeer.com/beer/dc-brau-atlas-fest-bier/153746/
9863,DC Brau Barrel Aged Burial At Sea (Catoctin Creek Rye Whiskey),www.ratebeer.com/beer/dc-brau-barrel-aged-burial-at-sea-catoctin-creek-rye-whiskey/170948/
9865,DC Brau Barrel Aged Exaltation (Red Wine),www.ratebeer.com/beer/dc-brau-barrel-aged-exaltation-red-wine/279877/
